,IR_generic_id,IR_generic_name,Ingredient,lexi_generic_id,lexi_generic_name,rows_in_db,catgs
2054,1492,ERYTHROMYCIN SOLUTION TOPICAL 2 % 60 mL,ERYTHROMYCIN,1357,Erythromycin (Topical),Erythromycin (Ophthalmic) | Erythromycin (Systemic) | Erythromycin (Topical) | Erythromycin and Benzoyl Peroxide | Erythromycin and Zinc Acetate,1357|3614
1955,1491,ERYTHROMYCIN GEL TOPICAL 2 % 30 g,ERYTHROMYCIN,1357,Erythromycin (Topical),Erythromycin (Ophthalmic) | Erythromycin (Systemic) | Erythromycin (Topical) | Erythromycin and Benzoyl Peroxide | Erythromycin and Zinc Acetate,1357|3614
1949,2429,ERYTHROMYCIN GEL TOPICAL 4 % 30 g,ERYTHROMYCIN,1357,Erythromycin (Topical),Erythromycin (Ophthalmic) | Erythromycin (Systemic) | Erythromycin (Topical) | Erythromycin and Benzoyl Peroxide | Erythromycin and Zinc Acetate,1357|3614
2183,495,ERYTHROMYCIN TABLET ORAL 200 mg,ERYTHROMYCIN,1356,Erythromycin (Systemic),Erythromycin (Ophthalmic) | Erythromycin (Systemic) | Erythromycin (Topical) | Erythromycin and Benzoyl Peroxide | Erythromycin and Zinc Acetate,1356|3610|3705|3743|3746|3747|3812|3813|3816|3818|3819|3837|3883|3914|3972|3976|3977|3997|4004|4009
1640,497,"ERYTHROMYCIN POWDER, FOR SUSPENSION ORAL 200 mg/5mL 100 mL",ERYTHROMYCIN,1356,Erythromycin (Systemic),Erythromycin (Ophthalmic) | Erythromycin (Systemic) | Erythromycin (Topical) | Erythromycin and Benzoyl Peroxide | Erythromycin and Zinc Acetate,1356|3610|3705|3743|3746|3747|3812|3813|3816|3818|3819|3837|3883|3914|3972|3976|3977|3997|4004|4009
1666,496,ERYTHROMYCIN TABLET ORAL 400 mg,ERYTHROMYCIN,1356,Erythromycin (Systemic),Erythromycin (Ophthalmic) | Erythromycin (Systemic) | Erythromycin (Topical) | Erythromycin and Benzoyl Peroxide | Erythromycin and Zinc Acetate,1356|3610|3705|3743|3746|3747|3812|3813|3816|3818|3819|3837|3883|3914|3972|3976|3977|3997|4004|4009
1566,499,ERYTHROMYCIN OINTMENT OPHTHALMIC 0.5 % 3 g,ERYTHROMYCIN,1355,Erythromycin (Ophthalmic),Erythromycin (Ophthalmic) | Erythromycin (Systemic) | Erythromycin (Topical) | Erythromycin and Benzoyl Peroxide | Erythromycin and Zinc Acetate,1355|3612
181,6154,ERLOTINIB (AS HYDROCHLORIDE) TABLET ORAL 150 mg,ERLOTINIB (AS HYDROCHLORIDE),1350,Erlotinib,Erlotinib,1350|3724|3725|3728|3808|3811|3816|3817|3818
793,14887,ERLOTINIB (AS HYDROCHLORIDE) TABLET ORAL 100 mg,ERLOTINIB (AS HYDROCHLORIDE),1350,Erlotinib,Erlotinib,1350|3724|3725|3728|3808|3811|3816|3817|3818
832,493,ERGOTAMINE TARTRATE / CAFFEINE TABLET ORAL 1 mg/100 mg,ERGOTAMINE TARTRATE,1346,Ergotamine,Ergotamine,3816|3818|3819|3840|3841
1196,7470,"EPTIFIBATIDE INJECTION, SOLUTION PARENTERAL 2 mg/1mL 10 mL",EPTIFIBATIDE,1337,Eptifibatide,Eptifibatide,3579
1125,7469,"EPTIFIBATIDE INJECTION, SOLUTION PARENTERAL 0.75 mg/1mL 100 mL",EPTIFIBATIDE,1337,Eptifibatide,Eptifibatide,3579
1120,9366,EPROSARTAN (AS MESYLATE) TABLET ORAL 600 mg,EPROSARTAN (AS MESYLATE),1335,Eprosartan,Eprosartan,3600|3631|3672
157,9644,EPLERENONE TABLET ORAL 50 mg,EPLERENONE,1329,Eplerenone,Eplerenone,1329|3631|3672|3816|3818|3819|3832|3871|3985
110,9626,EPLERENONE TABLET ORAL 25 mg,EPLERENONE,1329,Eplerenone,Eplerenone,1329|3631|3672|3816|3818|3819|3832|3871|3985
819,18435,"EPIRUBICIN HYDROCHLORIDE INJECTION, SOLUTION, CONCENTRATE PARENTERAL 2 mg/1mL 5 mL",EPIRUBICIN HYDROCHLORIDE,1328,EpiRUBicin,EpiRUBicin,1328|3605|3633|3875|3929
810,14532,"EPIRUBICIN HYDROCHLORIDE INJECTION, SOLUTION, CONCENTRATE PARENTERAL 2 mg/1mL 25 mL",EPIRUBICIN HYDROCHLORIDE,1328,EpiRUBicin,EpiRUBicin,1328|3605|3633|3875|3929
1305,1489,EPINEPHRINE INJECTION PARENTERAL 1 mg/1mL 1 mL,EPINEPHRINE,1327,EPINEPHrine (Systemic),EPINEPHrine (Nasal) | EPINEPHrine (Oral Inhalation) | Epinephrine (Racemic) | Epinephrine (Racemic) and Aluminum Potassium Sulfate | EPINEPHrine (Systemic),1327|3583|3584|3707|3867|4042
1838,51485,LIDOCAINE / EPINEPHRINE INJECTION PARENTERAL 20 mg/12.5 ug/1mL 1.8 mL,EPINEPHRINE,1327,EPINEPHrine (Systemic),EPINEPHrine (Nasal) | EPINEPHrine (Oral Inhalation) | Epinephrine (Racemic) | Epinephrine (Racemic) and Aluminum Potassium Sulfate | EPINEPHrine (Systemic),1327|3583|3584|3707|3867|4042
1677,10484,EPINEPHRINE INJECTION PARENTERAL 0.1 mg/1mL 10 mL,EPINEPHRINE,1327,EPINEPHrine (Systemic),EPINEPHrine (Nasal) | EPINEPHrine (Oral Inhalation) | Epinephrine (Racemic) | Epinephrine (Racemic) and Aluminum Potassium Sulfate | EPINEPHrine (Systemic),1327|3583|3584|3707|3867|4042
2224,14120,ARTICAINE / EPINEPHRINE INJECTION PARENTERAL 4 %/0.002 % 1.8 mL,EPINEPHRINE,1327,EPINEPHrine (Systemic),EPINEPHrine (Nasal) | EPINEPHrine (Oral Inhalation) | Epinephrine (Racemic) | Epinephrine (Racemic) and Aluminum Potassium Sulfate | EPINEPHrine (Systemic),1327|3583|3584|3707|3867|4042
1184,50280,EPHEDRINE HYDROCHLORIDE INJECTION PARENTERAL 50 mg/1mL 1 mL,EPHEDRINE HYDROCHLORIDE,1320,EPHEDrine (Systemic),EPHEDrine (Nasal) | EPHEDrine (Systemic) | Ephedrine and Guaifenesin,1320|3583|3584|3585|3826|4042
2139,52677,ENTECAVIR TABLET ORAL 0.5 mg,ENTECAVIR,1314,Entecavir,Entecavir,3577|3642|3918|4015
2138,12741,ENTECAVIR TABLET ORAL 1 mg,ENTECAVIR,1314,Entecavir,Entecavir,3577|3642|3918|4015
1953,19232,LEVODOPA / CARBIDOPA / ENTACAPONE TABLET ORAL 100 mg/25 mg/200 mg,ENTACAPONE,1313,Entacapone,Entacapone,1313|3702|3706
1977,12482,LEVODOPA / CARBIDOPA / ENTACAPONE TABLET ORAL 50 mg/12.5 mg/200 mg,ENTACAPONE,1313,Entacapone,Entacapone,1313|3702|3706
1964,51962,LEVODOPA / CARBIDOPA / ENTACAPONE TABLET ORAL 200 mg/50 mg/200 mg,ENTACAPONE,1313,Entacapone,Entacapone,1313|3702|3706
28,2292,ENOXAPARIN SODIUM INJECTION PARENTERAL 100 mg/1mL 0.6 mL,ENOXAPARIN SODIUM,1311,Enoxaparin,Enoxaparin,1311|3616|3617|3858
1842,2293,ENOXAPARIN SODIUM INJECTION PARENTERAL 100 mg/1mL 0.8 mL,ENOXAPARIN SODIUM,1311,Enoxaparin,Enoxaparin,1311|3616|3617|3858
1743,2294,ENOXAPARIN SODIUM INJECTION PARENTERAL 100 mg/1mL 0.2 mL,ENOXAPARIN SODIUM,1311,Enoxaparin,Enoxaparin,1311|3616|3617|3858
4,2043,ENOXAPARIN SODIUM INJECTION PARENTERAL 100 mg/1mL 0.4 mL,ENOXAPARIN SODIUM,1311,Enoxaparin,Enoxaparin,1311|3616|3617|3858
994,50628,ASA / ATORVASTATIN (AS CALCIUM) / ENALAPRIL MALEATE / HYDROCHLOROTHIAZIDE TABLET ORAL 81 mg/20 mg/5 mg/12.5 mg,ENALAPRIL MALEATE,1303,Enalapril,Enalapril,1303|3601|3631|3672|3836
775,483,ENALAPRIL MALEATE TABLET ORAL 5 mg,ENALAPRIL MALEATE,1303,Enalapril,Enalapril,1303|3601|3631|3672|3836
766,482,ENALAPRIL MALEATE TABLET ORAL 20 mg,ENALAPRIL MALEATE,1303,Enalapril,Enalapril,1303|3601|3631|3672|3836
471,52240,EMPAGLIFLOZIN / LINAGLIPTIN TABLET ORAL 25 mg/5 mg,EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
1744,52242,"EMPAGLIFLOZIN / METFORMIN HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 10 mg/1000 mg",EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
148,52173,EMPAGLIFLOZIN / METFORMIN HYDROCHLORIDE TABLET ORAL 5 mg/500 mg,EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
1725,52691,"EMPAGLIFLOZIN / METFORMIN HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 5 mg/1000 mg",EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
2240,52243,"EMPAGLIFLOZIN / METFORMIN HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 25 mg/1000 mg",EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
443,52239,EMPAGLIFLOZIN / LINAGLIPTIN TABLET ORAL 10 mg/5 mg,EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
1722,52692,"EMPAGLIFLOZIN / METFORMIN HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 12.5 mg/1000 mg",EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
126,52137,EMPAGLIFLOZIN TABLET ORAL 25 mg,EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
154,52241,EMPAGLIFLOZIN / METFORMIN HYDROCHLORIDE TABLET ORAL 12.5 mg/500 mg,EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
758,52841,"EMPAGLIFLOZIN / LINAGLIPTIN / METFORMIN HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL",EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
113,52176,EMPAGLIFLOZIN / METFORMIN HYDROCHLORIDE TABLET ORAL 12.5 mg/1000 mg,EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
754,52839,"EMPAGLIFLOZIN / LINAGLIPTIN / METFORMIN HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL",EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
749,52842,"EMPAGLIFLOZIN / LINAGLIPTIN / METFORMIN HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL",EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
77,52138,EMPAGLIFLOZIN TABLET ORAL 10 mg,EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
744,52840,"EMPAGLIFLOZIN / LINAGLIPTIN / METFORMIN HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL",EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
132,52174,EMPAGLIFLOZIN / METFORMIN HYDROCHLORIDE TABLET ORAL 5 mg/1000 mg,EMPAGLIFLOZIN,1292,Empagliflozin,Empagliflozin,1292|3580|3619|3653|3940|3950|3951|3976|3977|4035|4062|4069|4072|4078
531,2406,ALENDRONATE SODIUM TABLET ORAL 70 mg,ALENDRONATE SODIUM,129,Alendronate,Alendronate,129|3671
1982,1842,ALENDRONATE TABLET ORAL 10 mg,ALENDRONATE,129,Alendronate,Alendronate,129|3671
2264,25308,"ELOSULFASE ALFA INJECTION, SOLUTION, CONCENTRATE PARENTERAL 1 mg/1mL 5 mL",ELOSULFASE ALFA,1280,Elosulfase Alfa,Elosulfase Alfa,
2213,12322,EDROPHONIUM CHLORIDE INJECTION PARENTERAL 10 mg/1mL 1 mL,EDROPHONIUM CHLORIDE,1263,Edrophonium,Edrophonium,1263|3574|3674
2197,1485,EDETATE CALCIUM DISODIUM INJECTION PARENTERAL 50 mg/1mL 10 mL,EDETATE CALCIUM DISODIUM,1261,Edetate CALCIUM Disodium,Edetate CALCIUM Disodium,1261|3929
1081,52366,"EDARAVONE INJECTION, SOLUTION PARENTERAL 30 mg/20mL",EDARAVONE,1260,Edaravone,Edaravone,
33,5596,DYDROGESTERONE TABLET ORAL 10 mg,DYDROGESTERONE,1249,Dydrogesterone,Dydrogesterone,1249|3757|3760|3761|3819|3820|3867|3989
1128,6735,"DUTASTERIDE CAPSULE, LIQUID FILLED ORAL 0.5 mg",DUTASTERIDE,1244,Dutasteride,Dutasteride,1244|3819|3820
1061,52448,DUTASTERIDE / TAMSULOSIN CAPSULE ORAL 0.5 mg/0.4 mg,DUTASTERIDE,1244,Dutasteride,Dutasteride,1244|3819|3820
184,5970,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 60 mg",DULOXETINE,1241,DULoxetine,DULoxetine,1241|3579|3724|3725|3726|3785|3786|3789|3790|3791|3871|4024|4032
150,18430,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 20 mg",DULOXETINE,1241,DULoxetine,DULoxetine,1241|3579|3724|3725|3726|3785|3786|3789|3790|3791|3871|4024|4032
141,7845,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 30 mg",DULOXETINE,1241,DULoxetine,DULoxetine,1241|3579|3724|3725|3726|3785|3786|3789|3790|3791|3871|4024|4032
79,9090,DROSPIRENONE / ETHINYL ESTRADIOL TABLET ORAL 3 mg/0.03 mg,DROSPIRENONE,1236,Drospirenone,Drospirenone,1236|3816|3817|3818|3819|3820|3821|3834|3865|3867|3989|3990
96,14870,DROSPIRENONE / ETHINYL ESTRADIOL TABLET ORAL 3 mg/0.02 mg,DROSPIRENONE,1236,Drospirenone,Drospirenone,1236|3816|3817|3818|3819|3820|3821|3834|3865|3867|3989|3990
844,52747,"DOXYCYCLINE (AS HYCLATE) CAPSULE, DELAYED RELEASE ORAL",DOXYCYCLINE (AS HYCLATE),1227,Doxycycline,Doxycycline,1227|3610|3980|4046
563,474,DOXYCYCLINE (AS MONOHYDRATE) CAPSULE ORAL 100 mg,DOXYCYCLINE (AS MONOHYDRATE),1227,Doxycycline,Doxycycline,1227|3610|3980|4046
168,52280,"DOXORUBICIN HYDROCHLORIDE INJECTION, POWDER, FOR SOLUTION PARENTERAL 50 mg",DOXORUBICIN HYDROCHLORIDE,1225,DOXOrubicin (Conventional),DOXOrubicin (Conventional) | DOXOrubicin (Liposomal),1225|3605|3633|3789|3790|3816|3817|3818|3875|3929|3974|3975|3976
254,52279,"DOXORUBICIN HYDROCHLORIDE INJECTION, POWDER, FOR SOLUTION PARENTERAL 10 mg",DOXORUBICIN HYDROCHLORIDE,1225,DOXOrubicin (Conventional),DOXOrubicin (Conventional) | DOXOrubicin (Liposomal),1225|3605|3633|3789|3790|3816|3817|3818|3875|3929|3974|3975|3976
822,15971,"DOXORUBICIN HYDROCHLORIDE INJECTION, SOLUTION, CONCENTRATE PARENTERAL 2 mg/1mL 25 mL",DOXORUBICIN HYDROCHLORIDE,1225,DOXOrubicin (Conventional),DOXOrubicin (Conventional) | DOXOrubicin (Liposomal),1225|3605|3633|3789|3790|3816|3817|3818|3875|3929|3974|3975|3976
1300,15970,"DOXORUBICIN HYDROCHLORIDE INJECTION, SOLUTION, CONCENTRATE PARENTERAL 2 mg/1mL 5 mL",DOXORUBICIN HYDROCHLORIDE,1225,DOXOrubicin (Conventional),DOXOrubicin (Conventional) | DOXOrubicin (Liposomal),1225|3605|3633|3789|3790|3816|3817|3818|3875|3929|3974|3975|3976
860,471,DOXEPIN CAPSULE ORAL 25 mg,DOXEPIN,1220,Doxepin (Systemic),Doxepin (Systemic) | Doxepin (Topical),1220|3581|3615|3702|3716|3724|3727|3728|3757|3760|3761|3789|3791|3819|3820|3833|3836|3997|3998|4024|4054|4056
867,470,DOXEPIN CAPSULE ORAL 10 mg,DOXEPIN,1220,Doxepin (Systemic),Doxepin (Systemic) | Doxepin (Topical),1220|3581|3615|3702|3716|3724|3727|3728|3757|3760|3761|3789|3791|3819|3820|3833|3836|3997|3998|4024|4054|4056
2256,1995,DOXEPIN TABLET ORAL 10 mg,DOXEPIN,1220,Doxepin (Systemic),Doxepin (Systemic) | Doxepin (Topical),1220|3581|3615|3702|3716|3724|3727|3728|3757|3760|3761|3789|3791|3819|3820|3833|3836|3997|3998|4024|4054|4056
1224,1329,DOXAPRAM HYDROCHLORIDE INJECTION PARENTERAL 20 mg/1mL 5 mL,DOXAPRAM HYDROCHLORIDE,1218,Doxapram,Doxapram,1218|4042
1165,5964,"DORZOLAMIDE (AS HYDROCHLORIDE) / TIMOLOL (AS MALEATE) SOLUTION, DROPS OPHTHALMIC 2 %/0.5 % 5 mL",DORZOLAMIDE (AS HYDROCHLORIDE),1214,Dorzolamide,Dorzolamide,3689|3781|3782|3819|3820
905,469,"DORZOLAMIDE (AS HYDROCHLORIDE) SOLUTION, DROPS OPHTHALMIC 2 % 5 mL",DORZOLAMIDE (AS HYDROCHLORIDE),1214,Dorzolamide,Dorzolamide,3689|3781|3782|3819|3820
676,468,DOPAMINE HYDROCHLORIDE INJECTION PARENTERAL 40 mg/1mL 5 mL,DOPAMINE HYDROCHLORIDE,1209,DOPamine,DOPamine,1209|3583|3584|3707|3958|4042
34,1927,DONEPEZIL HYDROCHLORIDE TABLET ORAL 5 mg,DONEPEZIL HYDROCHLORIDE,1207,Donepezil,Donepezil,1207|3574|3575|3674|3789|3791|3819|3820|3996
19,1928,DONEPEZIL HYDROCHLORIDE TABLET ORAL 10 mg,DONEPEZIL HYDROCHLORIDE,1207,Donepezil,Donepezil,1207|3574|3575|3674|3789|3791|3819|3820|3996
85,6754,DOMPERIDONE TABLET ORAL 10 mg,DOMPERIDONE,1206,Domperidone,Domperidone,1206|3654|3724|3727|3728|3743|3746|3747|3771|3772|3789|3791|3816|3818|3819|3853|3997|4004|4008
795,52673,DOMPERIDONE FOR SUSPENSION ORAL 1 mg/1 mL 120 mL,DOMPERIDONE,1206,Domperidone,Domperidone,1206|3654|3724|3727|3728|3743|3746|3747|3771|3772|3789|3791|3816|3818|3819|3853|3997|4004|4008
2163,52039,DOMPERIDONE FOR SUSPENSION ORAL 1 mg/1 mL 100 mL,DOMPERIDONE,1206,Domperidone,Domperidone,1206|3654|3724|3727|3728|3743|3746|3747|3771|3772|3789|3791|3816|3818|3819|3853|3997|4004|4008
808,52349,"DOCETAXEL INJECTION, SOLUTION INTRAVENOUS 20 mg/1mL 1 mL",DOCETAXEL,1198,DOCEtaxel,DOCEtaxel,1198|3633|3816|3818|3819|3875|3929|3950|3951|3976|3977|4043
1582,21241,"DOCETAXEL INJECTION, SOLUTION INTRAVENOUS 20 mg/1mL 8 mL",DOCETAXEL,1198,DOCEtaxel,DOCEtaxel,1198|3633|3816|3818|3819|3875|3929|3950|3951|3976|3977|4043
802,21240,"DOCETAXEL INJECTION, SOLUTION INTRAVENOUS 20 mg/1mL 4 mL",DOCETAXEL,1198,DOCEtaxel,DOCEtaxel,1198|3633|3816|3818|3819|3875|3929|3950|3951|3976|3977|4043
1592,20686,"DOBUTAMINE INJECTION, SOLUTION INTRAVENOUS 12.5 mg/1mL 20 mL",DOBUTAMINE,1197,DOBUTamine,DOBUTamine,1197|3707|4042
2170,8634,DISULFIRAM TABLET ORAL 250 mg,DISULFIRAM,1195,Disulfiram,Disulfiram,1195|3723|3724|3727|3728|3734|3737|3738|3743|3746|3747|3789|3791|3795|3797|3799|3802|3803|3819|3820
2096,50244,DISOPYRAMIDE CAPSULE ORAL 100 mg,DISOPYRAMIDE,1193,Disopyramide,Disopyramide,1193|3580|3615|3816|3817|3818|3870|3994|4000|4004
1024,461,DIPYRIDAMOLE TABLET ORAL 75 mg,DIPYRIDAMOLE,1190,Dipyridamole,Dipyridamole,1190|3579|3887
1547,459,DIPYRIDAMOLE INJECTION PARENTERAL 5 mg/1mL 2 mL,DIPYRIDAMOLE,1190,Dipyridamole,Dipyridamole,1190|3579|3887
1032,460,DIPYRIDAMOLE TABLET ORAL 25 mg,DIPYRIDAMOLE,1190,Dipyridamole,Dipyridamole,1190|3579|3887
1443,26,"ALBENDAZOLE TABLET, CHEWABLE ORAL 400 mg",ALBENDAZOLE,119,Albendazole,Albendazole,119|3604|3724|3727|3728|3819|3820
442,457,DIPHENOXYLATE TABLET ORAL 2.5 mg,DIPHENOXYLATE,1180,Diphenoxylate,Diphenoxylate,1180|3702|3986
440,51884,DIPHENHYDRAMINE / AMMONIUM CHLORIDE SYRUP ORAL 12.5 mg/125 mg/5mL 120 mL,DIPHENHYDRAMINE,1171,DiphenhydrAMINE (Systemic),"DiphenhydrAMINE (Systemic) | DiphenhydrAMINE (Topical) | Diphenhydramine and Ammonium Chloride | DiphenhydrAMINE and Guaifenesin | Diphenhydramine and Ibuprofen | Diphenhydramine and Phenylephrine | Diphenhydramine and Pseudoephedrine | Diphenhydramine, Ammonium Chloride, Sodium Citrate, and Menthol | Diphenhydramine, Zinc Oxide, and Calamine",1171|3615|3630|3702|3724|3727|3728|3757|3760|3761|3781|3782|3788|3789|3791|3986
1919,18777,"DIPHENHYDRAMINE HYDROCHLORIDE CAPSULE, LIQUID FILLED ORAL 25 mg",DIPHENHYDRAMINE HYDROCHLORIDE,1171,DiphenhydrAMINE (Systemic),"DiphenhydrAMINE (Systemic) | DiphenhydrAMINE (Topical) | Diphenhydramine and Ammonium Chloride | DiphenhydrAMINE and Guaifenesin | Diphenhydramine and Ibuprofen | Diphenhydramine and Phenylephrine | Diphenhydramine and Pseudoephedrine | Diphenhydramine, Ammonium Chloride, Sodium Citrate, and Menthol | Diphenhydramine, Zinc Oxide, and Calamine",1171|3615|3630|3702|3724|3727|3728|3757|3760|3761|3781|3782|3788|3789|3791|3986
111,454,DIPHENHYDRAMINE HYDROCHLORIDE SOLUTION ORAL 12.5 mg/5mL 60 mL,DIPHENHYDRAMINE HYDROCHLORIDE,1171,DiphenhydrAMINE (Systemic),"DiphenhydrAMINE (Systemic) | DiphenhydrAMINE (Topical) | Diphenhydramine and Ammonium Chloride | DiphenhydrAMINE and Guaifenesin | Diphenhydramine and Ibuprofen | Diphenhydramine and Phenylephrine | Diphenhydramine and Pseudoephedrine | Diphenhydramine, Ammonium Chloride, Sodium Citrate, and Menthol | Diphenhydramine, Zinc Oxide, and Calamine",1171|3615|3630|3702|3724|3727|3728|3757|3760|3761|3781|3782|3788|3789|3791|3986
431,21832,ACETAMINOPHEN / DIPHENHYDRAMINE / PHENYLEPHRINE SYRUP ORAL 160 mg/12.5 mg/2.5 mg/5mL 60 mL,DIPHENHYDRAMINE,1171,DiphenhydrAMINE (Systemic),"DiphenhydrAMINE (Systemic) | DiphenhydrAMINE (Topical) | Diphenhydramine and Ammonium Chloride | DiphenhydrAMINE and Guaifenesin | Diphenhydramine and Ibuprofen | Diphenhydramine and Phenylephrine | Diphenhydramine and Pseudoephedrine | Diphenhydramine, Ammonium Chloride, Sodium Citrate, and Menthol | Diphenhydramine, Zinc Oxide, and Calamine",1171|3615|3630|3702|3724|3727|3728|3757|3760|3761|3781|3782|3788|3789|3791|3986
117,456,DIPHENHYDRAMINE / AMMONIUM CHLORIDE SYRUP ORAL 12.5 mg/125 mg/5mL 60 mL,DIPHENHYDRAMINE,1171,DiphenhydrAMINE (Systemic),"DiphenhydrAMINE (Systemic) | DiphenhydrAMINE (Topical) | Diphenhydramine and Ammonium Chloride | DiphenhydrAMINE and Guaifenesin | Diphenhydramine and Ibuprofen | Diphenhydramine and Phenylephrine | Diphenhydramine and Pseudoephedrine | Diphenhydramine, Ammonium Chloride, Sodium Citrate, and Menthol | Diphenhydramine, Zinc Oxide, and Calamine",1171|3615|3630|3702|3724|3727|3728|3757|3760|3761|3781|3782|3788|3789|3791|3986
1435,51885,DIPHENHYDRAMINE HYDROCHLORIDE SOLUTION ORAL 12.5 mg/5mL 120 mL,DIPHENHYDRAMINE HYDROCHLORIDE,1171,DiphenhydrAMINE (Systemic),"DiphenhydrAMINE (Systemic) | DiphenhydrAMINE (Topical) | Diphenhydramine and Ammonium Chloride | DiphenhydrAMINE and Guaifenesin | Diphenhydramine and Ibuprofen | Diphenhydramine and Phenylephrine | Diphenhydramine and Pseudoephedrine | Diphenhydramine, Ammonium Chloride, Sodium Citrate, and Menthol | Diphenhydramine, Zinc Oxide, and Calamine",1171|3615|3630|3702|3724|3727|3728|3757|3760|3761|3781|3782|3788|3789|3791|3986
710,52273,ACETAMINOPHEN / DIPHENHYDRAMINE / PHENYLEPHRINE SYRUP ORAL 160 mg/12.5 mg/2.5 mg/5mL 120 mL,DIPHENHYDRAMINE,1171,DiphenhydrAMINE (Systemic),"DiphenhydrAMINE (Systemic) | DiphenhydrAMINE (Topical) | Diphenhydramine and Ammonium Chloride | DiphenhydrAMINE and Guaifenesin | Diphenhydramine and Ibuprofen | Diphenhydramine and Phenylephrine | Diphenhydramine and Pseudoephedrine | Diphenhydramine, Ammonium Chloride, Sodium Citrate, and Menthol | Diphenhydramine, Zinc Oxide, and Calamine",1171|3615|3630|3702|3724|3727|3728|3757|3760|3761|3781|3782|3788|3789|3791|3986
2127,453,DIPHENHYDRAMINE HYDROCHLORIDE INJECTION PARENTERAL 50 mg/1mL,DIPHENHYDRAMINE HYDROCHLORIDE,1171,DiphenhydrAMINE (Systemic),"DiphenhydrAMINE (Systemic) | DiphenhydrAMINE (Topical) | Diphenhydramine and Ammonium Chloride | DiphenhydrAMINE and Guaifenesin | Diphenhydramine and Ibuprofen | Diphenhydramine and Phenylephrine | Diphenhydramine and Pseudoephedrine | Diphenhydramine, Ammonium Chloride, Sodium Citrate, and Menthol | Diphenhydramine, Zinc Oxide, and Calamine",1171|3615|3630|3702|3724|3727|3728|3757|3760|3761|3781|3782|3788|3789|3791|3986
968,52274,ACETAMINOPHEN / DIPHENHYDRAMINE / PHENYLEPHRINE SYRUP ORAL 160 mg/12.5 mg/2.5 mg/5mL 200 mL,DIPHENHYDRAMINE,1171,DiphenhydrAMINE (Systemic),"DiphenhydrAMINE (Systemic) | DiphenhydrAMINE (Topical) | Diphenhydramine and Ammonium Chloride | DiphenhydrAMINE and Guaifenesin | Diphenhydramine and Ibuprofen | Diphenhydramine and Phenylephrine | Diphenhydramine and Pseudoephedrine | Diphenhydramine, Ammonium Chloride, Sodium Citrate, and Menthol | Diphenhydramine, Zinc Oxide, and Calamine",1171|3615|3630|3702|3724|3727|3728|3757|3760|3761|3781|3782|3788|3789|3791|3986
